cfg,phase,model,L,mu,alpha,Ez,Delta,t0,E_low,E_gap,z2,subgap,near_edge,domain,width,center_left,center_right,E_pred,E_abserr,E_relerr,q_resolved,secular,K_relerr,K_corr,N0_ratio,N_err,q_root,q_energy,q_fft,q_diff_fft,q0_diff_fft,sumK,fd,fd_kink,fd_err,Kmaj_dev,p0,N0,eps2,Nex_xi0.0,Nex_xi1.0,Nex_xi2.0,Nex_xi5.0,Nex_xi10.0,Nex_xi20.0,Nex_xi50.0,Nex_xiinf,Nro_xi0.0,Nro_xi1.0,Nro_xi2.0,Nro_xi5.0,Nro_xi10.0,Nro_xi20.0,Nro_xi50.0,Nro_xiinf
54,anti,rashba,59,1.3183016897983524,0.16498254256592432,2.669257350524851,0.8103532466870547,1.3983708938461088,0.03859562107994815,0.046200724282773484,-1,True,False,True,11.479474913354192,13.63397478458217,44.366025215417814,0.038595620063418344,1.0165298047759563e-09,2.6337956906310315e-08,True,2.630718784239608e-09,2.275798644339099e-08,0.9999999999999994,1.000000023665273,2.36652730202098e-08,2.356361583624544,2.3562837601451303,2.3560553432061346,0.00022841693899566806,0.00030624041840932037,3.3426590730097896e-05,3.342619063484431e-05,False,4.000952535856278e-10,4.5654624408988425e-16,9.073880303564883e-09,0.002087080066690918,-29.07540737616052,0.002087080066690918,0.0010909691735713494,0.0005935459541851379,0.0002438357531578366,0.0001225527993220227,6.143430370681014e-05,2.4612654769481097e-05,1.117336967837545e-09,0.0020870801160822374,0.0010909691993000094,0.0005935459681479939,0.00024383575885877516,0.00012255280218664301,6.143430518108881e-05,2.4612655412914565e-05,1.117375285608315e-09
55,node,rashba,93,0.8728079467963547,0.1958450327422558,2.9726090898206077,0.9228039825807499,1.1252402801681096,3.205898924035172e-07,0.04637836322370255,-1,True,False,True,16.381548961905303,16.251104786256665,75.74889521374331,3.205899033913998e-07,1.0987882598317248e-14,3.427395204489828e-08,True,4.3468516124789117e-14,3.7555795911156256e-13,1.0,1.0000000000000542,6.11094962487544e-14,1.7378355473381069,1.7378355473380793,1.7378346682895662,8.790485130916181e-07,8.790485406251491e-07,-0.35661514492182605,0.3566165559846832,True,1.4110628571706307e-06,5.726283441385959e-16,0.6745358334961599,0.002027269991784734,,0.002027269991784734,0.0033755173568530143,0.0056978636441295145,0.012988018513855374,0.024279071841865726,0.04276561778306878,0.07434037812019198,0.127174361587615,0.002027269991784844,0.0033755173568531917,0.0056978636441297895,0.012988018513855957,0.02427907184186679,0.04276561778307074,0.0743403781201958,0.12717436158762277
55,anti,rashba,93,0.9012623599657168,0.1958450327422558,2.9726090898206077,0.9228039825807499,1.1252402801681096,0.006566179200869925,0.04577594378617109,-1,True,False,True,14.56385692542874,15.021353850044825,76.97864614995508,0.006566179292687799,9.181787361672855e-11,1.3983455341054962e-08,True,3.8582573913589135e-10,8.203309298766297e-09,1.0,0.9999999917969304,8.203069588282206e-09,1.7046161304587804,1.7046027536067525,1.7043388594039024,0.0002638942028498903,0.00027727105487773684,-1.0508024473531276e-05,-1.0508676741294297e-05,False,6.522677630204217e-10,8.437575436224392e-16,3.4076525394862332e-09,0.0003484206583544141,-20.75883804041924,0.0003484206583544141,0.00024453488759110606,0.0001443586223822029,6.129479727693891e-05,3.1238577470852984e-05,1.5933464955558987e-05,6.505717201742565e-06,1.1041857833634721e-10,0.0003484206554962952,0.00024453488559581047,0.0001443586212165961,6.129479680633742e-05,3.123857725446957e-05,1.5933464858408628e-05,6.505717160113484e-06,1.1042068186463838e-10
56,node,rashba,68,1.0610763245593233,0.22885533529387,2.284501898149779,1.1844133713621126,1.2598997708470687,1.264294297280093e-07,0.11563112874375081,-1,True,False,True,9.013418351348864,8.125475081662692,58.87452491833728,1.2642944148085755e-07,1.1752848243847753e-14,9.295975050375487e-08,True,2.839404418386134e-14,4.548874985002891e-13,0.9999999999999996,0.9999999999998355,1.217010414436067e-13,2.7315798505136435,2.7315798505136435,2.7316652488525723,8.539833892884374e-05,8.539833892884374e-05,0.15016586432698847,0.15016577097297606,True,9.335401240928576e-08,1.0051992373126858e-15,0.6801083264967375,0.0004875907248574191,,0.0004875907248574191,0.0007772292226188457,0.0013404832554181469,0.003061733766365843,0.005606170028469557,0.009412525888264415,0.014961116363534751,0.022549786809071524,0.00048759072485733885,0.0007772292226187443,0.0013404832554179884,0.0030617337663655046,0.00560617002846895,0.009412525888263384,0.01496111636353304,0.02254978680906878
56,anti,rashba,68,1.1170799332050276,0.22885533529387,2.284501898149779,1.1844133713621126,1.2598997708470687,0.00537030641517621,0.11516794403754718,-1,True,False,True,8.65554061646716,7.956049844429516,59.04395015557051,0.005370306535163434,1.199872232821031e-10,2.23427145503328e-08,True,2.9373212919913237e-10,9.995568131466202e-09,0.9999999999999997,0.9999999906703552,9.329644833009752e-09,2.686141367291942,2.6861420490119485,2.686036238853382,0.00010581015856647724,0.00010512843855980947,1.4639217049111425e-05,1.4639186976354855e-05,False,3.007275656964723e-11,2.1581834050063697e-15,3.182594905510459e-08,9.902513060866313e-05,-4.25517675910897,9.902513060866313e-05,4.770659716506992e-05,2.5503500211211952e-05,1.0421920441162315e-05,5.240213543773643e-06,2.6315199545509376e-06,1.0564904921458961e-06,2.143066758110044e-10,9.902512968479384e-05,4.770659672155869e-05,2.5503499974831525e-05,1.0421920345675725e-05,5.240213496572006e-06,2.6315199310381e-06,1.0564904823343832e-06,2.143061651773029e-10
57,node,rashba,63,0.6440478880633734,0.22237794033434827,1.8051376450709382,1.2195620680109454,1.1752594546411796,2.1345886933406093e-08,0.14748990667879372,-1,True,False,True,5.8152457304005685,4.813724772536519,57.18627522746353,2.1345889272982158e-08,2.339576065057163e-15,1.0960313208610464e-07,True,3.4077916555756872e-15,2.2343308606071604e-13,0.9999999999999997,0.9999999999999363,1.019518098354474e-13,2.8476917804141437,2.847691780414144,2.848066749151678,0.0003749687375336208,0.0003749687375340649,0.034573299019275645,0.03457336642660599,True,6.740733034249491e-08,2.9464923641266965e-15,0.6880447613739405,2.7575563928297884e-05,,2.7575563928297884e-05,4.417856542991199e-05,7.632432864155609e-05,0.00017384645114201623,0.0003161207804768873,0.0005235495271194453,0.0008144096351029546,0.0011953130050762469,2.7575563928296126e-05,4.417856542990812e-05,7.632432864154929e-05,0.000173846451142002,0.0003161207804768625,0.0005235495271194026,0.0008144096351028811,0.001195313005076125
57,anti,rashba,63,0.7009497451794627,0.22237794033434827,1.8051376450709382,1.2195620680109454,1.1752594546411796,0.001255768232268979,0.14796288416352626,-1,True,False,True,5.791949617531708,4.805062970019726,57.19493702998029,0.0012557681896999751,4.256900387744622e-11,3.389877429892506e-08,True,7.813229603341397e-11,1.0131869960592766e-08,0.9999999999999999,1.0000000093622023,9.362202331821264e-09,2.8968942312404433,2.8968937683308766,2.8964711521721087,0.00042261615876793,0.0004230790683346086,-2.521145705687165e-06,-2.5211283418997282e-06,False,1.7363787436965733e-11,2.055678184439067e-14,1.5325121505258272e-08,6.5834177729641836e-06,-0.959199169272792,6.5834177729641836e-06,3.080212840686866e-06,1.6366674704774704e-06,6.669121598202606e-07,3.3463333303125074e-07,1.6761985911398658e-07,6.713253513957719e-08,6.356175669304534e-12,6.583417834599473e-06,3.080212869337629e-06,1.6366674856204297e-06,6.669121658847633e-07,3.3463333600356765e-07,1.6761986058487359e-07,6.713253575516005e-08,6.3562180173526415e-12
58,node,rashba,89,0.8344227852493623,0.12556605574383367,2.7572659452305803,1.2429088798194636,1.260291648953895,8.097170621969889e-07,0.05378229222078639,-1,True,False,True,17.495121996542835,17.93005034938089,70.06994965061914,8.097171114451353e-07,4.924814642057922e-14,6.082142605091614e-08,True,1.9821946794046065e-13,1.1389904384951821e-12,1.0,1.0000000000001221,8.851735128532357e-14,2.513230730965736,2.5132307309657183,2.513233469315671,2.7383499525690524e-06,2.738349934805484e-06,-0.42608887597836576,0.42608970785887385,True,8.318805080897995e-07,1.0117911431366908e-15,0.6747727442314133,0.0030231023684687227,,0.0030231023684687227,0.004836704072748028,0.008343874875434384,0.019246369349921046,0.035968257181652745,0.06301832714065239,0.10821107464717278,0.18155173023250723,0.003023102368469092,0.004836704072748467,0.008343874875435042,0.019246369349922455,0.03596825718165536,0.06301832714065705,0.10821107464718141,0.1815517302325233
58,anti,rashba,89,0.8760701670392244,0.12556605574383367,2.7572659452305803,1.2429088798194636,1.260291648953895,0.011649365072838072,0.05360329936591098,-1,True,False,True,14.92035955502241,15.911871769805025,72.088128230195,0.01164936508756676,1.472868702001584e-11,1.2643338866903214e-09,True,5.57600184256485e-11,8.137332620084266e-10,0.9999999999999998,0.999999999152394,8.476059898697968e-10,2.478407957394686,2.478403586150261,2.4782935890798354,0.00010999707042547158,0.00011436831485056587,3.873357554933388e-05,3.873336130999494e-05,False,2.1423933894287872e-10,4.070506003759127e-16,3.48874073761468e-08,0.00048318837290339795,-17.68885789176552,0.00048318837290339795,0.0002437024472150898,0.000131534980705243,5.3902961528272245e-05,2.71056973348546e-05,1.3616741977503292e-05,5.473145619736497e-06,1.5002898748360226e-09,0.0004831883724938446,0.00024370244700889162,0.00013153498059417315,5.390296148315321e-05,2.7105697312518622e-05,1.3616741966407477e-05,5.473145615063637e-06,1.5002895300278454e-09
59,node,rashba,58,0.6306054652463724,0.25657863028209116,1.913135684748943,1.2809364088370483,1.0187929820041943,3.693366314114341e-08,0.17026185468306654,-1,True,False,True,4.458779358219732,3.4790286451070833,53.52097135489293,3.6933661330282895e-08,1.8108605147484176e-15,4.90300815228683e-08,False,4.326026512039392e-15,4.0932079891579404e-13,0.9999999999999997,1.0000000000005125,2.593086430606122e-13,3.087431128098813,3.087431128098814,3.0346927530320236,0.052738375066790244,0.052738375066789356,0.014207176685434555,0.01420724566031652,True,6.89748819657221e-08,1.2828637090620325e-14,0.686211890135373,5.0714170991838186e-06,,5.0714170991838186e-06,8.081373026623861e-06,1.3941600780658792e-05,3.161399691668088e-05,5.7007916653443585e-05,9.295560562118182e-05,0.00014129919816996148,0.0002018438693711552,5.071417099186418e-06,8.081373026626531e-06,1.3941600780662572e-05,3.161399691668826e-05,5.700791665345625e-05,9.295560562120284e-05,0.0001412991981699955,0.00020184386937120754
59,anti,rashba,58,0.6846622515446346,0.25657863028209116,1.913135684748943,1.2809364088370483,1.0187929820041943,0.000490518300724674,0.170091451820742,-1,True,False,True,4.458754835674095,3.479385028370038,53.52061497162998,0.0004905183261168872,2.539221318018786e-11,5.176608730535501e-08,False,3.7930340512064136e-11,6.394730179606409e-09,0.9999999999999994,0.999999993167163,6.8328369341211275e-09,3.0341208383077927,3.0341208952995995,3.0202963134285037,0.013824581871095809,0.01382452487928898,-1.179033295598534e-06,-1.1790169535119688e-06,False,1.6342086565273098e-11,2.931599545203234e-14,1.6982418934016984e-08,1.4113170737612085e-06,-0.4159099134163442,1.4113170737612085e-06,6.537941676285043e-07,3.46686243429684e-07,1.411269356985927e-07,7.075938661995599e-08,3.5412074038441535e-08,1.4170516877668868e-08,1.3901195121297467e-12,1.4113170641179091e-06,6.537941631641987e-07,3.466862410583615e-07,1.4112693472731777e-07,7.075938612901834e-08,3.541207379077636e-08,1.4170516777399855e-08,1.3901163877162692e-12
60,node,rashba,67,0.6026526534008331,0.2285548575525157,2.8237915854135602,1.1845478388072215,0.9686548570121687,2.370922080653527e-07,0.07368479443614089,-1,True,False,True,9.06199360008899,8.266053776346377,57.73394622365362,2.3709219252127802e-07,1.55440746744827e-14,6.556130545714979e-08,True,3.740204234531341e-14,8.914254634895823e-13,1.0,1.0000000000002163,2.4002415095636775e-13,1.7554053096731934,1.755405309673173,1.7554046126964187,6.969767545328409e-07,6.969767749609446e-07,0.17040903733195062,0.17040779749998713,True,1.239831963484317e-06,1.3865839691871305e-15,0.6779081873231823,0.0006393513173434945,,0.0006393513173434945,0.001061638288216273,0.0017851851088389451,0.0040141365807874925,0.007319070726623427,0.012245255376536188,0.01937397430603039,0.029039240004402132,0.0006393513173436328,0.0010616382882164968,0.0017851851088392975,0.004014136580788242,0.007319070726624789,0.01224525537653858,0.019373974306034547,0.029039240004409102
60,anti,rashba,67,0.6367017930007917,0.2285548575525157,2.8237915854135602,1.1845478388072215,0.9686548570121687,0.0037019879735494627,0.07220756515690263,-1,True,False,True,8.660317315361386,8.074839268671226,57.925160731328866,0.003701987971733999,1.8154635780809336e-12,4.90402343565765e-10,True,4.476639123191319e-12,2.3081399566053036e-10,0.9999999999999997,1.0000000002039922,2.0399210728025132e-10,1.709579205757219,1.709573384018296,1.709123359765857,0.00045002425243900745,0.00045584599136194726,1.1965617521859668e-06,1.1962725731881618e-06,False,2.891789978049647e-10,1.204861174680103e-15,1.651559006140998e-10,0.0001293901856322612,-7.960232621491079,0.0001293901856322612,9.069805690754266e-05,5.361013114317388e-05,2.29180407731284e-05,1.1799088107616021e-05,6.068969356442216e-06,2.4834695410817242e-06,1.4317600267935897e-12,0.00012939018565865577,9.06980569257429e-05,5.361013115358208e-05,2.291804077697061e-05,1.1799088109142724e-05,6.068969357077493e-06,2.4834695414197755e-06,1.4317651211337664e-12
61,node,rashba,94,1.176746244800933,0.2872470341893323,2.3827950107195837,1.2044231390241418,1.0715635350039956,3.462651147619188e-10,0.12355432633130586,-1,True,False,True,6.455222017599529,5.519037869280934,87.48096213071908,3.462645000443266e-10,6.147175922149584e-16,1.7752801711995137e-06,True,4.2379893750627987e-16,4.819756506907371e-13,1.0,1.0000000000003837,3.8310237062646917e-13,2.0500741064137804,2.0500741064137795,2.0500731183680583,9.88045721239672e-07,9.880457221278505e-07,-0.008478413139017118,0.008478431989869199,True,1.8850852080698477e-08,1.0105601141737577e-13,0.6777787917366787,1.1282707296157602e-06,,1.1282707296157602e-06,1.845229418373911e-06,3.1547663056467214e-06,7.251047707305754e-06,1.3584390301414954e-05,2.397352706737159e-05,4.180943654629815e-05,7.188348935585812e-05,1.128270729616193e-06,1.8452294183745945e-06,3.1547663056478162e-06,7.251047707307998e-06,1.3584390301418827e-05,2.397352706737837e-05,4.1809436546311374e-05,7.188348935588566e-05
61,anti,rashba,94,1.2070698272886708,0.2872470341893323,2.3827950107195837,1.2044231390241418,1.0715635350039956,0.0001636385998531884,0.12230448071470762,-1,True,False,True,6.453128743970469,5.5216639344673295,87.47833606553272,0.00016363859871245005,1.1407383555556844e-12,6.971083574285775e-09,True,2.5189391518890686e-12,2.002070002987747e-09,1.0,1.0000000011894346,1.1894344444925356e-09,2.0171308251386675,2.017130820930819,2.0170420385879706,8.878234284859232e-05,8.878655069688435e-05,-1.9010812153873012e-07,-1.9010704468969128e-07,False,1.0768490388392782e-12,3.726901673180981e-14,1.2989758019493976e-09,2.9598685676091847e-07,-0.4399850960351944,2.9598685676091847e-07,1.7646711317363024e-07,9.932631755753004e-08,4.158399306676038e-08,2.1265008752426833e-08,1.0943125207890728e-08,4.520866917084367e-09,3.61410978749787e-14,2.9598685711297543e-07,1.7646711337897345e-07,9.932631766800172e-08,4.158399310379608e-08,2.1265008763186994e-08,1.0943125208466087e-08,4.520866917046472e-09,3.6140827727480996e-14
62,node,rashba,60,0.9469096107672853,0.22981251626374602,1.9530632520058686,0.8381645625014369,1.1094278997664084,8.847103919637264e-07,0.09541478049347976,-1,True,False,True,9.773203019598643,9.113734396032962,49.88626560396708,8.847102756440683e-07,1.1631965816134707e-13,1.3147766683644452e-07,True,3.499344261947643e-13,2.688672550033154e-12,0.9999999999999996,1.0000000000004134,1.9368991838207549e-13,2.677771147231482,2.677771147231481,2.677861520221839,9.037299035785651e-05,9.037299035696833e-05,0.2774014673605037,0.2774005963227062,True,8.710377975007511e-07,5.755147247919e-16,0.681723751684726,0.0018812990331150067,,0.0018812990331150067,0.002999220801167702,0.00515842750469869,0.01170081478055314,0.021167883815685757,0.03473527064387627,0.05329268931281126,0.0769515740937606,0.0018812990331157848,0.00299922080116842,0.005158427504699634,0.011700814780555041,0.02116788381568918,0.034735270643882106,0.05329268931282083,0.07695157409377551
62,anti,rashba,60,1.002354428006282,0.22981251626374602,1.9530632520058686,0.8381645625014369,1.1094278997664084,0.009895959062599428,0.0947889892602031,-1,True,False,True,8.934829228733136,8.604227609759475,50.395772390240495,0.009895958855261167,2.0733826114338605e-10,2.0951810717062862e-08,True,6.273471433434535e-10,1.1173699503760078e-08,1.0,1.0000000113221155,1.1322115415349479e-08,2.626402768055483,2.6264018664978765,2.626229632322123,0.00017223417575351618,0.00017313573335986376,-2.7247686152353894e-05,-2.7247774696259605e-05,False,8.854390571100073e-11,1.485919116822708e-15,3.6646387753272545e-08,0.0003376578366812693,-8.130560336908239,0.0003376578366812693,0.00016457760463864336,8.819866598207672e-05,3.607647201543393e-05,1.814144721304353e-05,9.105221757039186e-06,3.6511770482062454e-06,7.424364006571783e-10,0.0003376578405042703,0.0001645776064950167,8.819866697349747e-05,3.607647241574238e-05,1.8141447410670434e-05,9.105221854930506e-06,3.651177087205038e-06,7.424340560074955e-10
63,node,rashba,95,0.9770943975485362,0.10431689243137994,2.556237048841445,1.2186766499933426,1.193223247170891,5.326346872720014e-07,0.04657694598466285,-1,True,False,True,18.59949079305367,19.101590263764578,74.8984097362354,5.326346856775147e-07,1.5944866895261354e-15,2.993584022273556e-09,True,6.724545826475654e-15,4.0699049780536643e-14,0.9999999999999999,0.9999999999999992,1.5994191451601942e-15,2.4216117103344565,2.421611710334445,2.421613342259171,1.6319247260199177e-06,1.6319247144735982e-06,0.4165757396638694,0.4165748605764236,True,8.79087445782023e-07,6.000301389091836e-16,0.6741976220854591,0.0027094249549672084,,0.0027094249549672084,0.004347756331747109,0.007494215603749776,0.01731254755000807,0.03248362630561068,0.057421501688044475,0.10044823472291424,0.17353534687649982,0.002709424954967206,0.004347756331747102,0.007494215603749757,0.017312547550008016,0.03248362630561056,0.05742150168804427,0.10044823472291396,0.17353534687649957
63,anti,rashba,95,1.0134534099059795,0.10431689243137994,2.556237048841445,1.2186766499933426,1.193223247170891,0.00993758389424465,0.04623720946352801,-1,True,False,True,15.884480799769884,16.98332411251147,77.01667588748846,0.009937583925611044,3.136639385725726e-11,3.156340031043471e-09,True,1.4796713077785882e-10,2.026995249767008e-09,1.0,0.999999997895256,2.1047440848437772e-09,2.388973407310961,2.388969013626882,2.388856340393869,0.00011267323301300536,0.0001170669170917904,2.0002515501745324e-05,2.000222713155475e-05,False,2.883701905737057e-10,7.068880413613186e-16,9.700274505686341e-09,0.0004341717895259685,-19.769494012509064,0.0004341717895259685,0.00022458031593522527,0.00012189396951626089,5.005324409425379e-05,2.5187263094324126e-05,1.2664494990686964e-05,5.095887519984084e-06,4.001006263974728e-10,0.000434171788612148,0.0002245803154633796,0.00012189396926075081,5.0053243990444605e-05,2.5187263043147087e-05,1.2664494965477002e-05,5.0958875094828944e-06,4.001001556501636e-10
64,node,rashba,78,0.6608051063412256,0.19605464493620284,1.911662027746177,0.7266464841766617,0.9164134337242607,3.3670100308323573e-07,0.07005504690950032,-1,True,False,True,11.187713977588588,10.411718206677568,66.58828179332244,3.3670100622580844e-07,3.1425727024434434e-15,9.333422453946682e-09,True,8.629707857137829e-15,1.2738829144219939e-13,0.9999999999999998,0.9999999999999899,5.6207165525097036e-15,2.465339019398632,2.4653390193986233,2.465343940353819,4.9209551957751785e-06,4.920955186893394e-06,0.20487489297553807,0.20487425558633085,True,6.373892072197851e-07,1.342637623921643e-15,0.6778336291503458,0.0007938889647209426,,0.0007938889647209426,0.00127326935382216,0.0021920848011877975,0.005028647131598418,0.009309550302368184,0.015991295887539198,0.02643783467204313,0.04197372177173819,0.0007938889647209346,0.0012732693538221528,0.002192084801187791,0.005028647131598413,0.009309550302368182,0.01599129588753919,0.02643783467204306,0.04197372177173796
64,anti,rashba,78,0.6950916863898514,0.19605464493620284,1.911662027746177,0.7266464841766617,0.9164134337242607,0.00449335290874393,0.06956536494854022,-1,True,False,True,10.566826445277664,10.087591745484879,66.91240825451511,0.004493352856626491,5.211743883681841e-11,1.1598786005746275e-08,True,1.7790064265426515e-10,5.6499574883905505e-09,1.0,1.0000000052789921,5.278992181000248e-09,2.425687250682996,2.425685460267724,2.425537216365132,0.00014824390259216003,0.00015003431786420052,-1.4122926542957468e-05,-1.4123082239282657e-05,False,1.5569632518846923e-10,2.511034698372371e-15,1.6553779299536267e-08,0.00015447479837952583,-9.537481978465387,0.00015447479837952583,7.907567310836632e-05,4.283205445392791e-05,1.7597714958978808e-05,8.874548494888316e-06,4.473199635803278e-06,1.8020249163580483e-06,1.9945705413789224e-10,0.00015447479919499709,7.907567352409716e-05,4.2832054677781216e-05,1.759771504855405e-05,8.874548537984365e-06,4.4731996564914115e-06,1.8020249246882654e-06,1.9945645470265145e-10
65,node,rashba,97,0.7025407004134007,0.2202444144679717,2.868114443255859,1.081188477527198,1.1745365790649593,1.0462169397593891e-07,0.07466170377775341,-1,True,False,True,12.954674024069929,12.144706317427277,83.8552936825728,1.0462169728402545e-07,3.3080865402269595e-15,3.1619508483467676e-08,True,9.274716583958999e-15,2.078398006847723e-13,1.0,0.999999999999963,3.3218000323455176e-14,2.243881879757737,2.243881879757736,2.243881697452639,1.8230509679639795e-07,1.8230509768457637e-07,0.16792883122541705,0.16792846463166278,True,3.665937542696174e-07,1.014054750717651e-15,0.6749179689121202,0.0004307524988324545,,0.0004307524988324545,0.0006963796913277736,0.0011963696261856624,0.002760307077757758,0.00518383531563325,0.009187683260188734,0.01616667730830032,0.0282000923567346,0.0004307524988324386,0.0006963796913277508,0.0011963696261856253,0.002760307077757672,0.005183835315633088,0.009187683260188442,0.016166677308299793,0.028200092356733663
65,anti,rashba,97,0.7363314164990772,0.2202444144679717,2.868114443255859,1.081188477527198,1.1745365790649593,0.0036225182388675897,0.07406541597381439,-1,True,False,True,12.411813894813346,11.883660919042581,84.11633908095746,0.0036225182811004467,4.223285696852708e-11,1.165842493638602e-08,True,1.1447661548478274e-10,5.404397808868656e-09,1.0,0.9999999951792177,4.820782382487297e-09,2.2119290749682845,2.2119277567025772,2.211802242973612,0.00012551372896529855,0.00012683199467256046,1.0514359962095926e-05,1.051423418815811e-05,False,1.257739378158286e-10,2.7153558261278032e-15,1.301687989453196e-08,8.755622937393605e-05,-7.885630159201306,8.755622937393605e-05,4.809171381585624e-05,2.647947651084085e-05,1.0947873632491704e-05,5.538535124898243e-06,2.807635555573193e-06,1.140920053025002e-06,1.10551765412521e-10,8.755622895184652e-05,4.8091713585023445e-05,2.6479476384738e-05,1.0947873582303835e-05,5.538535101412222e-06,2.8076355448207192e-06,1.1409200484836237e-06,1.1055135409000589e-10
66,node,rashba,89,0.6899020804535291,0.22045831301612145,2.097168761822095,1.1647744583592354,0.817289461957887,7.000681404749274e-09,0.10566631248970865,-1,True,False,True,5.6040766767158114,4.68410060394761,83.31589939605239,7.000681342458749e-09,6.229052500839543e-17,8.897780288378418e-09,True,4.762680868205162e-16,1.4509875078832306e-12,0.9999999999999998,0.999999999998923,1.0746421752350304e-12,2.094109951263289,2.09410995126329,2.0941091186188436,8.32644446280284e-07,8.326444453921056e-07,0.004641792198243623,0.0046417704076021525,True,2.1790641470918748e-08,7.617476010631836e-14,0.6777841855569043,3.5718231722235326e-07,,3.5718231722235326e-07,5.824071916500392e-07,9.962257582416968e-07,2.286848102651776e-06,4.2698919255568155e-06,7.479215640696784e-06,1.2842097346503886e-05,2.154623481167537e-05,3.5718231722196854e-07,5.82407191649432e-07,9.962257582407157e-07,2.286848102649716e-06,4.269891925553161e-06,7.4792156406903525e-06,1.284209734649187e-05,2.1546234811652215e-05
66,anti,rashba,89,0.714597945481958,0.22045831301612145,2.097168761822095,1.1647744583592354,0.817289461957887,7.298092408494051e-05,0.10461453103456593,-1,True,False,True,5.603425636962132,4.687279643172036,83.31272035682807,7.298092855119992e-05,4.466259407123231e-12,6.119762750503232e-08,True,9.167769738521763e-12,1.6638009748499814e-08,0.9999999999999998,0.999999990622028,9.377971976493296e-09,2.059332566170762,2.059332564857727,2.059249382237795,8.318261993212062e-05,8.318393296713467e-05,-3.6036301126706583e-07,-3.6036017818038847e-07,False,2.833086677364364e-12,6.811901011746811e-14,1.5219729550537795e-08,9.587016454143182e-08,-0.2957936941426793,9.587016454143182e-08,5.61004515092626e-08,3.1427007442034413e-08,1.3140734075767067e-08,6.719619765193986e-09,3.454817461394906e-09,1.4234686854447796e-09,1.2986149988947564e-13,9.58701636423641e-08,5.610045099749579e-08,3.142700717080987e-08,1.3140733989136494e-08,6.719619743661704e-09,3.4548174634865503e-09,1.4234686872486114e-09,1.2986398727821742e-13
67,anti,rashba,61,1.2442880524096807,0.11739290917258588,2.7599506123447366,0.7173061874564145,1.1456216299178705,0.02718040567349339,0.021572572858038763,-1,False,True,False,12.124876073701667,14.974765840997465,45.02523415900272,,,,,,,,,,,,1.5706282286403024,,,-8.15039575359066e-05,-8.150538421264342e-05,False,1.4266767368181776e-09,4.238068452039952e-16,4.414489711771549e-08,0.0024668744675885156,-65.49955148801857,,,,,,,,,,,,,,,,
68,node,rashba,49,0.9206901098369489,0.21267053333724095,2.699578723761775,1.2700268675122228,1.0785382794798077,9.742240785874167e-07,0.08430491990172785,-1,True,False,True,8.816956498678445,8.346217837951619,39.65378216204837,9.742239908308465e-07,8.775657024995861e-14,9.007842464456626e-08,True,2.2303273422612965e-13,1.732205851355685e-12,0.9999999999999997,0.9999999999996706,3.4020707540814664e-13,2.0103920019532175,2.0103920019530506,2.0103807298220624,1.127213098817137e-05,1.1272131155148912e-05,-0.34245804662954676,0.3424607307633605,True,2.684133813712908e-06,6.368436352013407e-16,0.6818252152416783,0.003510311137609434,,0.003510311137609434,0.005712987188880847,0.009637174428697513,0.02139713436369428,0.03775798255590893,0.0594751273812138,0.08634008068374402,0.11727751370132482,0.003510311137608278,0.0057129871888791425,0.009637174428694918,0.021397134363688824,0.03775798255589906,0.05947512738119705,0.08634008068371725,0.11727751370128492
68,anti,rashba,49,0.9771060447158023,0.21267053333724095,2.699578723761775,1.2700268675122228,1.0785382794798077,0.012515764991372164,0.08260156687656703,-1,True,False,True,7.795867889685686,7.647705406072357,40.35229459392766,0.012515765221062626,2.296904628301677e-10,1.8352091381430262e-08,True,5.772869211702792e-10,1.0826300878867842e-08,1.0,0.9999999890582204,1.0941779631906067e-08,1.948107046905319,1.9480753990586681,1.9473731346477632,0.0007022644109051512,0.0007339122575560353,2.4405855379310698e-05,2.440561641670058e-05,False,2.3896261011963267e-10,1.0811431399058448e-15,2.038050886714911e-08,0.0005964540110543271,-10.120071600488307,0.0005964540110543271,0.00036784402796734766,0.00020904544905336637,8.780769569334115e-05,4.4712950135565536e-05,2.265744636330212e-05,9.140451960697434e-06,5.956457767958525e-10,0.0005964540045280588,0.00036784402399439727,0.0002090454468425965,8.780769483227523e-05,4.471294973002436e-05,2.265744615490088e-05,9.140451859969989e-06,5.956370288098159e-10
69,node,rashba,80,0.6242069276160597,0.2412474163760289,1.8682786329239796,1.2401599078950458,1.1381731691596735,1.1810265843760634e-08,0.15804893871852504,-1,True,False,True,5.369779624315482,4.373541797194677,74.62645820280534,1.1810267463279524e-08,1.6195188904345805e-15,1.3712806399613541e-07,True,2.2140110419640215e-15,1.0570418759094675e-12,0.9999999999999997,0.999999999999397,3.5859086731560544e-13,2.9482237172918886,2.9482237172918886,2.9487793074768196,0.0005555901849310096,0.0005555901849310096,-0.006377003662745036,0.006376971321449864,True,3.2341295172315376e-08,7.581575933919181e-14,0.6864487439240671,7.405173378677267e-07,,7.405173378677267e-07,1.1884467725217238e-06,2.0628657085657247e-06,4.7541115493425454e-06,8.823570626810946e-06,1.5220038591872289e-05,2.5350612399344153e-05,4.066617571466361e-05,7.405173378672803e-07,1.1884467725212333e-06,2.0628657085650225e-06,4.754111549341162e-06,8.823570626808537e-06,1.5220038591868067e-05,2.535061239933634e-05,4.066617571464903e-05
