cfg,phase,model,L,mu,alpha,Ez,Delta,t0,E_low,E_gap,z2,subgap,near_edge,domain,width,center_left,center_right,E_pred,E_abserr,E_relerr,q_resolved,secular,K_relerr,K_corr,N0_ratio,N_err,q_root,q_energy,q_fft,q_diff_fft,q0_diff_fft,sumK,fd,fd_kink,fd_err,Kmaj_dev,p0,N0,eps2,Nex_xi0.0,Nex_xi1.0,Nex_xi2.0,Nex_xi5.0,Nex_xi10.0,Nex_xi20.0,Nex_xi50.0,Nex_xiinf,Nro_xi0.0,Nro_xi1.0,Nro_xi2.0,Nro_xi5.0,Nro_xi10.0,Nro_xi20.0,Nro_xi50.0,Nro_xiinf
64,node,kitaev,86,2.765495003668769,,,0.321726593457131,1.012676021937505,3.7615552623466694e-11,0.2989008551113068,-1,True,False,True,3.056672468918085,2.251537422004096,82.74846257799592,3.7376817569750195e-11,2.387350537164989e-13,0.006346711321943002,True,5.415714862421332e-13,4.652845472411471e-08,0.9999999999999961,1.0000000100176223,7.900400707987895e-09,2.383275577605188,2.383275577605188,2.3832762963287,7.18723512260766e-07,7.18723512260766e-07,2.518795462615604e-05,2.5187881582357274e-05,True,7.304379876556938e-11,7.913919519182502e-12,0.6744185913371588,1.093850122024012e-11,,1.093850122024012e-11,1.7555144317135263e-11,3.019376187103935e-11,6.946415189372801e-11,1.2948700680585427e-10,2.2573753674200537e-10,3.8381791499309464e-10,6.344330582492954e-10,1.0938501329817894e-11,1.7555144449092695e-11,3.0193762055132585e-11,6.946415225688744e-11,1.2948700746521257e-10,2.257375379680583e-10,3.838179174451414e-10,6.344330632615708e-10
64,anti,kitaev,86,2.7988153849640764,,,0.321726593457131,1.012676021937505,5.34091181936617e-07,0.2966863931449095,-1,True,False,True,3.0554386198434926,2.2541763251495346,82.74582367485051,5.340912162216082e-07,3.4284991134702074e-14,6.41931420967943e-08,True,7.802885310460852e-14,1.2394586765986143e-08,0.9999999999999998,0.9999999947222716,5.277728401182962e-09,2.347270124874126,2.3472701248740915,2.3472482415719575,2.1883302133929305e-05,2.1883302168568264e-05,-1.1893618274088193e-09,-1.1822135274235359e-09,False,7.14829998528342e-12,2.587757158023851e-11,5.047075387979399e-09,3.2590404314434466e-12,-0.0011881900578749802,3.2590404314434466e-12,1.7106271555958998e-12,9.329355839189063e-13,3.8561813842056045e-13,1.957657801597591e-13,9.964601357791043e-14,4.0615182131931267e-14,1.4145815564963787e-18,3.2590404142431164e-12,1.710627147071725e-12,9.329355796919457e-13,3.856181372852433e-13,1.9576578004527083e-13,9.964601377176372e-14,4.061518222646868e-14,1.4146167702991586e-18
65,node,kitaev,59,1.7100241616546825,,,0.3347825953815606,0.9530892004252134,7.439602153451708e-10,0.3329630122576758,-1,True,False,True,2.7581949097789766,1.9365847363314255,56.06341526366856,7.439603970654876e-10,1.8172031675610147e-16,2.4426079917699604e-07,False,1.9470505629835822e-16,5.278391489953132e-12,0.9999999999999999,1.000000000002394,1.926862084576816e-12,2.9321515997635568,2.932151599763557,2.933743680016189,0.001592080252631689,0.0015920802526321332,-0.000516504916518044,0.000516504477653391,True,4.388646529518425e-10,7.807399082876339e-13,0.6779654208812637,6.669439917135261e-09,,6.669439917135261e-09,1.0551014247108704e-08,1.8159198358477318e-08,4.117959517082682e-08,7.4377930015003e-08,1.2166020318135464e-07,1.8577691101070203e-07,2.667773287873114e-07,6.669439917151228e-09,1.0551014247129108e-08,1.8159198358507483e-08,4.117959517088593e-08,7.437793001510698e-08,1.2166020318153646e-07,1.8577691101101572e-07,2.6677732878782546e-07
65,anti,kitaev,59,1.7589869147238337,,,0.3347825953815606,0.9530892004252134,1.6101920193235382e-05,0.3337589554917901,-1,True,False,True,2.7585771239544825,1.9357578963064548,56.06424210369354,1.6101921709968834e-05,1.5167334517518245e-12,9.419581227268926e-08,False,3.1896442707902947e-12,8.888003394032717e-09,1.0,0.9999999931241084,6.875891594830039e-09,2.984556706989572,2.9845567069839243,2.9800395709048617,0.004517136079062567,0.0045171360847104935,-4.164360344105306e-08,-4.1641266918467604e-08,False,2.3365225854572513e-12,2.1350237946393737e-12,1.4304292056696938e-08,2.0548410067601495e-09,-0.016561741598413532,2.0548410067601495e-09,9.54484778639378e-10,5.064314356307793e-10,2.0623258901295673e-10,1.0343802466065603e-10,5.178842427944528e-11,2.0732857530222385e-11,1.7341897075551973e-15,2.0548409926312855e-09,9.544847721340798e-10,5.064314322016847e-10,2.0623258764164221e-10,1.0343802398715068e-10,5.178842394466419e-11,2.0732857389613246e-11,1.734179403839582e-15
66,node,kitaev,66,1.528564108795875,,,0.28045480428716785,1.022633456692321,6.61113581279457e-10,0.2711937899178123,-1,True,False,True,3.5732861811385144,2.7242492670499523,62.27575073295005,6.611130832930435e-10,4.979864135227995e-16,7.532539455006254e-07,True,2.5576021222656627e-16,3.045817489481386e-12,0.9999999999999998,1.0000000000003881,4.374635090475587e-13,2.6258091579443423,2.6258091579443423,2.6258457422214545,3.6584277112172714e-05,3.6584277112172714e-05,0.0018102709170743476,0.001810273001382158,True,2.0843078105473034e-09,8.607049008332196e-14,0.6767676859511691,7.336747944932239e-08,,7.336747944932239e-08,1.1672686345908496e-07,2.0075316478761108e-07,4.5738244110954793e-07,8.35065017388231e-07,1.3945159921662759e-06,2.1976322371637593e-06,3.277080793205199e-06,7.336747944935087e-08,1.1672686345913378e-07,2.0075316478769356e-07,4.573824411097179e-07,8.35065017388522e-07,1.3945159921667714e-06,2.1976322371646144e-06,3.2770807932066324e-06
66,anti,kitaev,66,1.574727015752023,,,0.28045480428716785,1.022633456692321,5.322929507954729e-05,0.27279355409867656,-1,True,False,True,3.5740369863156523,2.7225545219131018,62.27744547808694,5.3229294684429e-05,3.951182913838891e-13,7.422948036291175e-09,True,9.447511505570923e-13,1.6621046223688263e-09,0.9999999999999998,1.000000001035996,1.0359959152623021e-09,2.6727981774908507,2.672798177320074,2.6727513742021127,4.680311796123604e-05,4.6803288737962134e-05,1.3417024759717907e-07,1.3416950181617017e-07,False,7.457810089021031e-13,4.112525568744002e-13,1.3270151668498232e-08,2.0553823381552913e-08,-0.06152652289857536,2.0553823381552913e-08,9.932367502234693e-09,5.31536443753908e-09,2.175688055019871e-09,1.0961644542176548e-09,5.517060867625583e-10,2.2184076762939e-10,1.8001655340288743e-14,2.055382340284659e-08,9.932367512304299e-09,5.315364442795187e-09,2.17568805698957e-09,1.0961644550848226e-09,5.517060871465432e-10,2.218407677834811e-10,1.800162981377058e-14
67,node,kitaev,99,1.4163589133954553,,,0.18298833833792946,0.9805500850370042,1.9991421096621454e-09,0.17573877447909392,-1,True,False,True,5.308049266631198,4.412993910084754,93.58700608991528,1.9991423720807077e-09,2.6241856229121524e-16,1.3126558688494833e-07,True,9.12050574154251e-16,2.580176518749403e-12,1.0,1.0000000000007487,6.73026179303656e-13,2.5761072880832754,2.576107288083275,2.5761115195651625,4.2314818875510696e-06,4.23148188710698e-06,0.001625132066345533,0.0016251345132137977,True,2.4468682646456436e-09,1.0361630581229171e-13,0.6734006838252534,3.961581288269489e-08,,3.961581288269489e-08,6.328243999657123e-08,1.093977749876e-07,2.5340243184740454e-07,4.767453500915876e-07,8.473357909431043e-07,1.4996436634927855e-06,2.6410542330645023e-06,3.9615812882724555e-08,6.328243999661232e-08,1.0939777498766284e-07,2.534024318475303e-07,4.767453500918076e-07,8.473357909435014e-07,1.4996436634935923e-06,2.64105423306628e-06
67,anti,kitaev,99,1.44592835061516,,,0.18298833833792946,0.9805500850370042,3.060434079411324e-05,0.17651787038157013,-1,True,False,True,5.308414988334637,4.412097108813057,93.58790289118691,3.060434181852279e-05,1.0244095475326828e-12,3.3472687891703533e-08,True,3.4819581467131845e-12,8.057592425694087e-09,0.9999999999999999,0.9999999955688236,4.431176416946793e-09,2.607577116410291,2.607577116338736,2.6075544823117696,2.263402696645045e-05,2.2634098521656654e-05,-1.242621050848277e-07,-1.2426275557576166e-07,False,6.504909339720118e-13,3.07017953554571e-13,1.4059463871510475e-08,1.1093624418663844e-08,-0.08621033321798925,1.1093624418663844e-08,5.427663810260641e-09,2.9114755177874257e-09,1.1920866950584132e-09,6.006446333155176e-10,3.0292796149390025e-10,1.2244814437460566e-10,1.5441070760112105e-14,1.1093624369506037e-08,5.4276637865242594e-09,2.911475505277544e-09,1.192086690297497e-09,6.006446312286661e-10,3.0292796063382494e-10,1.2244814402319085e-10,1.5440997557263566e-14
68,node,kitaev,44,2.0334709377531497,,,0.29644974887394526,1.3385769786023793,2.623942129183262e-07,0.2876442832081521,-1,True,False,True,4.4464284963736525,3.575490717733461,39.42450928226657,2.6239419557970356e-07,1.733862265815598e-14,6.607852538101846e-08,True,3.7219105683441795e-14,7.540166945706344e-13,0.9999999999999998,1.0000000000001805,7.717209602197976e-14,2.6528974648753367,2.6528974648753345,2.653159394424096,0.0002619295487615858,0.00026192954875936536,-0.0678003032100437,0.06780004050657917,True,2.6270346452361704e-07,3.314192848314711e-15,0.68181812181912,0.00015322938399643698,,0.00015322938399643698,0.00024259452762068095,0.0004137311192568215,0.000918485991136074,0.0016001337030765424,0.0024651618835734475,0.003481529787035415,0.004596881115373861,0.00015322938399646465,0.00024259452762070415,0.0004137311192568483,0.0009184859911361227,0.0016001337030766296,0.002465161883573597,0.0034815297870356534,0.004596881115374216
68,anti,kitaev,44,2.1242294986619097,,,0.29644974887394526,1.3385769786023793,0.003921843736307606,0.28999505169665385,-1,True,False,True,4.405871011566207,3.5593042984458783,39.44069570155413,0.003921843809826032,7.351842572222989e-11,1.874588348373285e-08,True,1.571469880272567e-10,6.313488777718748e-09,0.9999999999999998,0.9999999943205329,5.679467137377816e-09,2.722916571869903,2.722916095631242,2.7226524272501242,0.0002636683811179097,0.00026414461977886106,2.8064923674252056e-06,2.806485729575647e-06,False,6.637849558628861e-12,2.244069864831815e-15,4.965115813536622e-09,3.605335387665236e-05,-1.1738158534327012,3.605335387665236e-05,1.7275876664932688e-05,9.228943691523983e-06,3.774333570151753e-06,1.898975368389204e-06,9.530456301094017e-07,3.8201067983942065e-07,7.87639940841567e-12,3.6053353671888524e-05,1.727587656810755e-05,9.228943640421892e-06,3.774333549996083e-06,1.8989753586100462e-06,9.530456252515105e-07,3.820106778495172e-07,7.876466065132271e-12
69,node,kitaev,40,1.5506308710505818,,,0.1883905229971795,0.956547927250136,1.599935409713163e-07,0.1849587117100439,-1,True,False,True,4.975452074051484,4.117942630207167,34.88205736979284,1.5999352728782188e-07,1.368349441099142e-14,8.552529263318575e-08,True,4.347738990235555e-14,3.692725660266834e-13,1.0,0.9999999999998943,3.609454893182467e-14,2.758472803338389,2.7584728033383876,2.759512393575406,0.001039590237018384,0.0010395902370170518,0.14207542494201197,0.14207557436778234,True,1.4942577036825e-07,8.773455125434743e-16,0.6833333743579936,0.00073849116441217,,0.00073849116441217,0.0011653552490923538,0.001984538363101188,0.004373269916867044,0.007514014893222216,0.011341237502197978,0.015645226659530054,0.02018542637245328,0.000738491164412092,0.0011653552490922927,0.0019845383631011205,0.004373269916866926,0.007514014893222011,0.011341237502197642,0.01564522665952954,0.02018542637245255
69,anti,kitaev,40,1.6226529430781065,,,0.1883905229971795,0.956547927250136,0.006531204987446281,0.18622593400718213,-1,True,False,True,4.8291841756436025,4.052238625428022,34.94776137457198,0.006531205100367971,1.1292169022764087e-10,1.7289564551210566e-08,False,3.6602166788024405e-10,6.363704931089195e-09,1.0,0.9999999930110128,6.988987117568519e-09,2.835276949775945,2.835275108164019,2.833784978560956,0.0014901296030629396,0.0014919712149890074,1.046675524472504e-07,1.0468626833459725e-07,False,1.87158873468519e-11,2.1917429866971307e-15,1.7149275194829907e-12,0.0001597049497841266,-3.1143911506806634,0.0001597049497841266,7.528161697426756e-05,4.006958976799083e-05,1.6347943972270283e-05,8.208815407090888e-06,4.1125210026085506e-06,1.6465876549507317e-06,1.0955296535238388e-14,0.00015970494866795077,7.528161645248112e-05,4.0069589491764984e-05,1.634794386112308e-05,8.20881535191107e-06,4.11252097495177e-06,1.646587643707742e-06,1.095917684805287e-14
